,support,itemsets
596,0.01157314629258517,frozenset({'S/6 WOODEN SKITTLES IN COTTON BAG'})
1550,0.01157314629258517,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'RABBIT NIGHT LIGHT'})"
1336,0.011523046092184368,"frozenset({'JUMBO STORAGE BAG SUKI', 'LUNCH BAG WOODLAND'})"
879,0.011523046092184368,"frozenset({'BOX OF 24 COCKTAIL PARASOLS', 'PACK OF 72 RETROSPOT CAKE CASES'})"
1800,0.011523046092184368,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT', 'LUNCH BAG RED RETROSPOT'})"
1871,0.011523046092184368,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG'})"
1595,0.011523046092184368,"frozenset({'SET OF 3 REGENCY CAKE TINS', 'ROSES REGENCY TEACUP AND SAUCER '})"
1178,0.011523046092184368,"frozenset({'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG DOILEY PATTERNS'})"
1604,0.011523046092184368,"frozenset({'SET OF 12 MINI LOAF BAKING CASES', 'SET OF 6 TEA TIME BAKING CASES'})"
1552,0.011523046092184368,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'RED RETROSPOT CHARLOTTE BAG'})"
1126,0.011523046092184368,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
211,0.011523046092184368,frozenset({'FANCY FONTS BIRTHDAY WRAP'})
965,0.011523046092184368,"frozenset({'FLORAL FOLK STATIONERY SET', 'DOTCOM POSTAGE'})"
1870,0.011523046092184368,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT CHARLOTTE BAG'})"
1690,0.011523046092184368,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'DOTCOM POSTAGE', 'JUMBO BAG PINK POLKADOT'})"
1565,0.011523046092184368,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RED RETROSPOT CHARLOTTE BAG'})"
1545,0.011523046092184368,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'PLEASE ONE PERSON METAL SIGN'})"
1182,0.011523046092184368,"frozenset({'JUMBO BAG DOLLY GIRL DESIGN', 'JUMBO STORAGE BAG SUKI'})"
1522,0.011523046092184368,"frozenset({'SET OF 4 PANTRY JELLY MOULDS', 'PARTY BUNTING'})"
1743,0.011523046092184368,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG APPLES'})"
361,0.011523046092184368,frozenset({'KNEELING MAT HOUSEWORK  DESIGN'})
48,0.011472945891783567,frozenset({'APPLE BATH SPONGE'})
1399,0.011472945891783567,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG CARS BLUE'})"
1011,0.011472945891783567,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'DOTCOM POSTAGE'})"
529,0.011472945891783567,frozenset({'RED METAL BEACH SPADE '})
1151,0.011472945891783567,"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG ALPHABET'})"
1349,0.011472945891783567,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVEBIRD HANGING DECORATION WHITE '})"
1143,0.011472945891783567,"frozenset({'JUMBO BAG PEARS', 'JUMBO BAG ALPHABET'})"
307,0.011472945891783567,frozenset({'HOME SWEET HOME CUSHION COVER '})
990,0.011422845691382766,"frozenset({'PICNIC BASKET WICKER SMALL', 'DOTCOM POSTAGE'})"
1736,0.011422845691382766,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PEARS', 'JUMBO BAG APPLES'})"
1005,0.011422845691382766,"frozenset({'SMALL HEART MEASURING SPOONS', 'DOTCOM POSTAGE'})"
708,0.011422845691382766,frozenset({'STRAWBERRY BATH SPONGE '})
1835,0.011422845691382766,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})"
1007,0.011422845691382766,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'DOTCOM POSTAGE'})"
1588,0.011422845691382766,"frozenset({'REGENCY TEA PLATE GREEN ', 'ROSES REGENCY TEACUP AND SAUCER '})"
1434,0.011422845691382766,"frozenset({'LUNCH BAG RED RETROSPOT', 'RED RETROSPOT PICNIC BAG'})"
403,0.011422845691382766,frozenset({'METAL SIGN EMPIRE TEA'})
1320,0.011422845691382766,"frozenset({'LUNCH BAG SUKI DESIGN ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1191,0.011422845691382766,"frozenset({'LUNCH BAG APPLE DESIGN', 'JUMBO BAG PEARS'})"
1420,0.011372745490981963,"frozenset({'LUNCH BAG PINK POLKADOT', 'STRAWBERRY CHARLOTTE BAG'})"
1086,0.011372745490981963,"frozenset({'JAM JAR WITH PINK LID', 'JAM JAR WITH GREEN LID'})"
1857,0.011372745490981963,"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})"
502,0.011372745490981963,"frozenset({""POPPY'S PLAYHOUSE BATHROOM""})"
1463,0.011372745490981963,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG SUKI DESIGN '})"
1081,0.011372745490981963,"frozenset({'HOT WATER BOTTLE I AM SO POORLY', 'SCOTTIE DOG HOT WATER BOTTLE'})"
1784,0.011372745490981963,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG TOYS '})"
1621,0.011372745490981963,"frozenset({'SET OF 60 PANTRY DESIGN CAKE CASES ', 'SET OF 60 VINTAGE LEAF CAKE CASES '})"
124,0.011372745490981963,"frozenset({""CHILDREN'S SPACEBOY MUG""})"
748,0.011372745490981963,frozenset({'TRIPLE HOOK ANTIQUE IVORY ROSE'})
1578,0.011372745490981963,"frozenset({'REGENCY CAKESTAND 3 TIER', 'SET OF 4 PANTRY JELLY MOULDS'})"
1137,0.011372745490981963,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
829,0.011372745490981963,"frozenset({'60 TEATIME FAIRY CAKE CASES', 'PACK OF 60 SPACEBOY CAKE CASES'})"
1684,0.011372745490981963,"frozenset({'JUMBO BAG RED RETROSPOT', 'GREEN REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})"
1179,0.011372745490981963,"frozenset({'JUMBO BAG DOILEY PATTERNS', 'LUNCH BAG DOILEY PATTERN '})"
1277,0.011372745490981963,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'})"
775,0.011372745490981963,frozenset({'WATERING CAN GREEN DINOSAUR'})
1511,0.011372745490981963,"frozenset({'PAPER BUNTING RETROSPOT', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1038,0.011372745490981963,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
923,0.011372745490981963,"frozenset({'LUNCH BAG PINK POLKADOT', 'CHARLOTTE BAG SUKI DESIGN'})"
1574,0.011322645290581163,"frozenset({'REGENCY CAKESTAND 3 TIER', 'REGENCY TEAPOT ROSES '})"
500,0.011322645290581163,frozenset({'POLKADOT RAIN HAT '})
1312,0.011322645290581163,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO BAG WOODLAND ANIMALS'})"
1469,0.011322645290581163,"frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND ', 'LUNCH BAG WOODLAND'})"
855,0.011322645290581163,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PARTY BUNTING'})"
1627,0.011322645290581163,"frozenset({'SKULL LUNCH BOX WITH CUTLERY ', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})"
1102,0.011322645290581163,"frozenset({'JAM MAKING SET PRINTED', 'SET OF 6 SPICE TINS PANTRY DESIGN'})"
1450,0.011322645290581163,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'PARTY BUNTING'})"
1584,0.011322645290581163,"frozenset({'REGENCY MILK JUG PINK ', 'REGENCY TEAPOT ROSES '})"
660,0.011322645290581163,frozenset({'SET OF 9 BLACK SKULL BALLOONS'})
1791,0.011322645290581163,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SKULLS', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
30,0.011322645290581163,frozenset({'ABC TREASURE BOOK BOX '})
1343,0.011322645290581163,"frozenset({'JUMBO STORAGE BAG SUKI', 'WOODLAND CHARLOTTE BAG'})"
695,0.011322645290581163,frozenset({'SMALL RED RETROSPOT WINDMILL'})
258,0.011272545090180362,frozenset({'GLASS BON BON JAR'})
586,0.011272545090180362,frozenset({'ROMANTIC PINKS RIBBONS '})
24,0.011272545090180362,frozenset({'6 RIBBONS EMPIRE  '})
308,0.011272545090180362,frozenset({'HOME SWEET HOME HANGING HEART'})
289,0.011272545090180362,frozenset({'HEART DECORATION PAINTED ZINC '})
1470,0.011272545090180362,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'LUNCH BAG WOODLAND'})"
604,0.011272545090180362,frozenset({'SET 12 KIDS  WHITE CHALK STICKS'})
1466,0.011272545090180362,"frozenset({'LUNCH BAG VINTAGE LEAF DESIGN', 'LUNCH BAG WOODLAND'})"
1167,0.011272545090180362,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG  BLACK SKULL.'})"
834,0.011272545090180362,"frozenset({'72 SWEETHEART FAIRY CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
1674,0.011272545090180362,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'LUNCH BAG  BLACK SKULL.'})"
1400,0.011272545090180362,"frozenset({'LUNCH BAG CARS BLUE', 'PARTY BUNTING'})"
1391,0.011272545090180362,"frozenset({'LUNCH BAG APPLE DESIGN', 'WOODLAND CHARLOTTE BAG'})"
1831,0.011272545090180362,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})"
1051,0.011272545090180362,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HANGING HEART JAR T-LIGHT HOLDER'})"
1651,0.011272545090180362,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE CHOCOLATE'})"
1140,0.011272545090180362,"frozenset({""JUMBO BAG 50'S CHRISTMAS "", 'JUMBO BAG VINTAGE DOILY '})"
1666,0.011272545090180362,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'RED RETROSPOT CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})"
1898,0.011272545090180362,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})"
150,0.011272545090180362,frozenset({'CITRONELLA CANDLE GARDEN POT'})
102,0.011272545090180362,frozenset({'CARD BIRTHDAY COWBOY'})
328,0.011272545090180362,frozenset({'JAZZ HEARTS ADDRESS BOOK'})
408,0.011222444889779559,frozenset({'MINI WOODEN HAPPY BIRTHDAY GARLAND'})
1169,0.011222444889779559,"frozenset({'JUMBO BAG APPLES', 'LUNCH BAG CARS BLUE'})"
1170,0.011222444889779559,"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG APPLES'})"
984,0.011222444889779559,"frozenset({'LUNCH BAG RED RETROSPOT', 'DOTCOM POSTAGE'})"
1876,0.011222444889779559,"frozenset({""POPPY'S PLAYHOUSE LIVINGROOM "", ""POPPY'S PLAYHOUSE BEDROOM "", ""POPPY'S PLAYHOUSE KITCHEN""})"
1650,0.011222444889779559,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'PACK OF 72 RETROSPOT CAKE CASES', '60 TEATIME FAIRY CAKE CASES'})"
1438,0.011222444889779559,"frozenset({'LUNCH BAG RED RETROSPOT', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
1742,0.011222444889779559,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG VINTAGE LEAF', 'JUMBO BAG APPLES'})"
1036,0.011222444889779559,"frozenset({'REGENCY TEA PLATE ROSES ', 'GREEN REGENCY TEACUP AND SAUCER'})"
1580,0.011222444889779559,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'REGENCY CAKESTAND 3 TIER'})"
1064,0.011222444889779559,"frozenset({'HEART OF WICKER SMALL', 'SMALL WHITE HEART OF WICKER'})"
1286,0.011222444889779559,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG STRAWBERRY'})"
1282,0.011222444889779559,"frozenset({'JUMBO BAG SPACEBOY DESIGN', 'JUMBO STORAGE BAG SKULLS'})"
437,0.011222444889779559,frozenset({'PACK OF 6 SANDCASTLE FLAGS ASSORTED'})
1809,0.011172344689378758,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG CARS BLUE', 'LUNCH BAG  BLACK SKULL.'})"
1752,0.011172344689378758,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG PINK VINTAGE PAISLEY', 'JUMBO BAG PINK POLKADOT'})"
1017,0.011172344689378758,"frozenset({'VINTAGE PAISLEY STATIONERY SET', 'FLORAL FOLK STATIONERY SET'})"
1119,0.011172344689378758,"frozenset({'JUMBO BAG ALPHABET', 'JUMBO  BAG BAROQUE BLACK WHITE'})"
1540,0.011172344689378758,"frozenset({'PLASTERS IN TIN SPACEBOY', 'PLASTERS IN TIN STRONGMAN'})"
1527,0.011172344689378758,"frozenset({'VICTORIAN GLASS HANGING T-LIGHT', 'PARTY BUNTING'})"
1657,0.011172344689378758,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN', 'CHARLOTTE BAG SUKI DESIGN'})"
33,0.011172344689378758,frozenset({'AIRLINE BAG VINTAGE JET SET RED'})
1013,0.011172344689378758,"frozenset({'FELTCRAFT CUSHION BUTTERFLY', 'FELTCRAFT CUSHION RABBIT'})"
852,0.011172344689378758,"frozenset({'REGENCY CAKESTAND 3 TIER', 'ALARM CLOCK BAKELIKE PINK'})"
646,0.011172344689378758,frozenset({'SET OF 5 PANCAKE DAY MAGNETS'})
257,0.011172344689378758,frozenset({'GLASS APOTHECARY BOTTLE TONIC'})
623,0.011172344689378758,frozenset({'SET OF 3 BIRD LIGHT PINK FEATHER '})
647,0.011172344689378758,frozenset({'SET OF 6 3D KIT CARDS FOR KIDS'})
577,0.011172344689378758,frozenset({'RIBBON REEL MAKING SNOWMEN '})
1885,0.011122244488977955,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG SUKI DESIGN', 'CHARLOTTE BAG PINK POLKADOT'})"
1039,0.011122244488977955,"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'SET OF 3 REGENCY CAKE TINS'})"
10,0.011122244488977955,frozenset({'20 DOLLY PEGS RETROSPOT'})
888,0.011122244488977955,"frozenset({'LUNCH BAG RED RETROSPOT', 'CHARLOTTE BAG APPLES DESIGN'})"
1624,0.011122244488977955,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'SET/20 RED RETROSPOT PAPER NAPKINS '})"
298,0.011122244488977955,frozenset({'HEART WOODEN CHRISTMAS DECORATION'})
134,0.011122244488977955,frozenset({'CHILDS BREAKFAST SET SPACEBOY '})
1020,0.011122244488977955,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'GARDENERS KNEELING PAD KEEP CALM '})"
1267,0.011122244488977955,"frozenset({'SPOTTY BUNTING', 'JUMBO BAG RED RETROSPOT'})"
1348,0.011122244488977955,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})"
98,0.011122244488977955,frozenset({'CAKE PLATE LOVEBIRD WHITE'})
1897,0.011122244488977955,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1204,0.011122244488977955,"frozenset({'LUNCH BAG CARS BLUE', 'JUMBO BAG PINK POLKADOT'})"
78,0.011122244488977955,frozenset({'BLUE VINTAGE SPOT BEAKER'})
742,0.011122244488977955,frozenset({'TRAVEL CARD WALLET UNION JACK'})
1691,0.011122244488977955,"frozenset({'DOTCOM POSTAGE', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1872,0.011122244488977955,"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG WOODLAND'})"
706,0.011072144288577154,frozenset({'STAR WOODEN CHRISTMAS DECORATION'})
1402,0.011072144288577154,"frozenset({'REGENCY CAKESTAND 3 TIER', 'LUNCH BAG CARS BLUE'})"
1292,0.011072144288577154,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'JUMBO BAG STRAWBERRY'})"
738,0.011072144288577154,frozenset({'TRAVEL CARD WALLET PANTRY'})
1415,0.011072144288577154,"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG VINTAGE LEAF DESIGN'})"
1091,0.011072144288577154,"frozenset({'JAM MAKING SET PRINTED', 'LUNCH BAG RED RETROSPOT'})"
1491,0.011072144288577154,"frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES', 'REGENCY CAKESTAND 3 TIER'})"
1076,0.011072144288577154,"frozenset({'HERB MARKER ROSEMARY', 'HERB MARKER THYME'})"
941,0.011072144288577154,"frozenset({'CHILDRENS CUTLERY SPACEBOY ', 'CHILDRENS CUTLERY DOLLY GIRL '})"
770,0.011072144288577154,frozenset({'VINTAGE UNION JACK MEMOBOARD'})
1032,0.011072144288577154,"frozenset({'RECIPE BOX PANTRY YELLOW DESIGN', 'GREEN REGENCY TEACUP AND SAUCER'})"
175,0.011022044088176353,frozenset({'DOORMAT AIRMAIL '})
1003,0.011022044088176353,"frozenset({'SKULL SHOULDER BAG', 'DOTCOM POSTAGE'})"
405,0.011022044088176353,frozenset({'MINI CAKE STAND  HANGING STRAWBERY'})
1525,0.011022044088176353,"frozenset({'STRAWBERRY CHARLOTTE BAG', 'PARTY BUNTING'})"
838,0.011022044088176353,"frozenset({'ALARM CLOCK BAKELIKE PINK', 'ALARM CLOCK BAKELIKE CHOCOLATE'})"
445,0.011022044088176353,frozenset({'PAINT YOUR OWN CANVAS SET'})
866,0.011022044088176353,"frozenset({'BATHROOM METAL SIGN', 'KITCHEN METAL SIGN'})"
942,0.011022044088176353,"frozenset({'CHILDRENS CUTLERY POLKADOT PINK', 'CHILDRENS CUTLERY POLKADOT BLUE'})"
83,0.011022044088176353,frozenset({'BOX OF 6 CHRISTMAS CAKE DECORATIONS'})
988,0.011022044088176353,"frozenset({'PAPER BUNTING RETROSPOT', 'DOTCOM POSTAGE'})"
1796,0.011022044088176353,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI', 'RECYCLING BAG RETROSPOT '})"
43,0.011022044088176353,frozenset({'ANTIQUE GLASS PEDESTAL BOWL'})
1561,0.011022044088176353,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'RECYCLING BAG RETROSPOT '})"
1632,0.011022044088176353,"frozenset({'SPOTTY BUNTING', 'WHITE HANGING HEART T-LIGHT HOLDER'})"
269,0.01097194388777555,frozenset({'GROW YOUR OWN BASIL IN ENAMEL MUG'})
429,0.01097194388777555,frozenset({'PACK OF 12 SPACEBOY TISSUES'})
283,0.01097194388777555,frozenset({'HANGING HEART WITH BELL'})
1615,0.01097194388777555,"frozenset({'SET OF 3 WOODEN TREE DECORATIONS', 'SET OF 3 WOODEN STOCKING DECORATION'})"
1832,0.01097194388777555,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'LUNCH BAG  BLACK SKULL.'})"
771,0.01097194388777555,frozenset({'WALL ART STOP FOR TEA '})
1252,0.01097194388777555,"frozenset({'JUMBO BAG RED RETROSPOT', 'PLEASE ONE PERSON METAL SIGN'})"
1265,0.01097194388777555,"frozenset({'JUMBO BAG RED RETROSPOT', 'SET/5 RED RETROSPOT LID GLASS BOWLS'})"
423,0.01097194388777555,frozenset({'PACK OF 12 COLOURED PENCILS'})
235,0.01097194388777555,frozenset({'FRENCH BATHROOM SIGN BLUE METAL'})
1440,0.01097194388777555,"frozenset({'LUNCH BAG RED RETROSPOT', 'SPACEBOY LUNCH BOX '})"
1390,0.01097194388777555,"frozenset({'LUNCH BAG APPLE DESIGN', 'STRAWBERRY CHARLOTTE BAG'})"
1804,0.01097194388777555,"frozenset({'JUMBO STORAGE BAG SUKI', 'JUMBO BAG SCANDINAVIAN BLUE PAISLEY', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
749,0.01092184368737475,frozenset({'TRIPLE PHOTO FRAME CORNICE '})
1346,0.01092184368737475,"frozenset({'SMALL HEART MEASURING SPOONS', 'LARGE HEART MEASURING SPOONS'})"
739,0.01092184368737475,frozenset({'TRAVEL CARD WALLET RETROSPOT'})
1780,0.01092184368737475,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG SPACEBOY DESIGN'})"
1045,0.01092184368737475,"frozenset({'HAND WARMER OWL DESIGN', 'HAND WARMER RED LOVE HEART'})"
1460,0.01092184368737475,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'LUNCH BAG SUKI DESIGN '})"
1881,0.01092184368737475,"frozenset({'WOODEN PICTURE FRAME WHITE FINISH', 'WHITE HANGING HEART T-LIGHT HOLDER', 'WOODEN FRAME ANTIQUE WHITE '})"
1103,0.01092184368737475,"frozenset({'JAM MAKING SET PRINTED', 'SUKI  SHOULDER BAG'})"
1688,0.01092184368737475,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO  BAG BAROQUE BLACK WHITE', 'DOTCOM POSTAGE'})"
1474,0.01092184368737475,"frozenset({'LUNCH BOX WITH CUTLERY RETROSPOT ', 'STRAWBERRY LUNCH BOX WITH CUTLERY'})"
1441,0.01092184368737475,"frozenset({'SPOTTY BUNTING', 'LUNCH BAG RED RETROSPOT'})"
1612,0.01092184368737475,"frozenset({'SET OF 3 WOODEN HEART DECORATIONS', 'SET OF 3 WOODEN STOCKING DECORATION'})"
1427,0.01092184368737475,"frozenset({'LUNCH BAG RED RETROSPOT', 'NATURAL SLATE HEART CHALKBOARD '})"
75,0.010871743486973949,frozenset({'BLUE POLKADOT WRAP'})
671,0.010871743486973949,frozenset({'SET/6 COLLAGE PAPER PLATES'})
1894,0.010871743486973949,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG WOODLAND ANIMALS', 'JUMBO BAG PINK POLKADOT', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
832,0.010871743486973949,"frozenset({'REGENCY CAKESTAND 3 TIER', '60 TEATIME FAIRY CAKE CASES'})"
1079,0.010871743486973949,"frozenset({'HOT WATER BOTTLE KEEP CALM', 'HOT WATER BOTTLE I AM SO POORLY'})"
817,0.010871743486973949,"frozenset({'SCANDINAVIAN REDS RIBBONS', '6 RIBBONS RUSTIC CHARM'})"
1093,0.010871743486973949,"frozenset({'JAM MAKING SET PRINTED', 'PACK OF 60 PINK PAISLEY CAKE CASES'})"
813,0.010871743486973949,"frozenset({'JUMBO BAG RED RETROSPOT', '6 RIBBONS RUSTIC CHARM'})"
1693,0.010871743486973949,"frozenset({'JUMBO BAG RED RETROSPOT', 'DOTCOM POSTAGE', 'JUMBO BAG TOYS '})"
910,0.010871743486973949,"frozenset({'CHARLOTTE BAG PINK POLKADOT', 'PARTY BUNTING'})"
697,0.010871743486973949,frozenset({'SMALL YELLOW BABUSHKA NOTEBOOK '})
854,0.010871743486973949,"frozenset({'ALARM CLOCK BAKELIKE RED ', 'PACK OF 72 RETROSPOT CAKE CASES'})"
233,0.010871743486973949,frozenset({'FOOT STOOL HOME SWEET HOME '})
1177,0.010871743486973949,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG DOILEY PATTERNS'})"
1212,0.010871743486973949,"frozenset({'TOY TIDY PINK POLKADOT', 'JUMBO BAG PINK POLKADOT'})"
305,0.010871743486973949,frozenset({'HOLIDAY FUN LUDO'})
1014,0.010871743486973949,"frozenset({'FELTCRAFT CUSHION OWL', 'FELTCRAFT CUSHION RABBIT'})"
989,0.010871743486973949,"frozenset({'DOTCOM POSTAGE', 'PARTY BUNTING'})"
1488,0.010871743486973949,"frozenset({'PACK OF 72 SKULL CAKE CASES', 'PACK OF 60 DINOSAUR CAKE CASES'})"
1339,0.010871743486973949,"frozenset({'RED TOADSTOOL LED NIGHT LIGHT', 'JUMBO STORAGE BAG SUKI'})"
106,0.010871743486973949,frozenset({'CARD I LOVE LONDON '})
1054,0.010871743486973949,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'HANGING HEART ZINC T-LIGHT HOLDER'})"
1785,0.010871743486973949,"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG TOYS ', 'JUMBO SHOPPER VINTAGE RED PAISLEY'})"
1180,0.010821643286573146,"frozenset({'JUMBO BAG DOLLY GIRL DESIGN', 'JUMBO BAG PINK POLKADOT'})"
168,0.010821643286573146,frozenset({'DECORATIVE WICKER HEART MEDIUM'})
1436,0.010821643286573146,"frozenset({'LUNCH BAG RED RETROSPOT', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
1569,0.010821643286573146,"frozenset({'WHITE SPOT RED CERAMIC DRAWER KNOB', 'RED SPOT CERAMIC DRAWER KNOB'})"
1805,0.010821643286573146,"frozenset({'JUMBO BAG WOODLAND ANIMALS', 'JUMBO STORAGE BAG SUKI', 'JUMBO BAG TOYS '})"
1484,0.010821643286573146,"frozenset({'PACK OF 20 NAPKINS PANTRY DESIGN', 'SET OF 3 CAKE TINS PANTRY DESIGN '})"
467,0.010821643286573146,frozenset({'PENS ASSORTED FUNNY FACE'})
1520,0.010821643286573146,"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PARTY BUNTING'})"
898,0.010821643286573146,"frozenset({'JUMBO BAG PINK POLKADOT', 'CHARLOTTE BAG PINK POLKADOT'})"
991,0.010821643286573146,"frozenset({'PINK REGENCY TEACUP AND SAUCER', 'DOTCOM POSTAGE'})"
849,0.010821643286573146,"frozenset({'ALARM CLOCK BAKELIKE ORANGE', 'ALARM CLOCK BAKELIKE PINK'})"
1660,0.010821643286573146,"frozenset({'RED RETROSPOT CHARLOTTE BAG', 'WOODLAND CHARLOTTE BAG', 'CHARLOTTE BAG APPLES DESIGN'})"
844,0.010821643286573146,"frozenset({'PACK OF 72 RETROSPOT CAKE CASES', 'ALARM CLOCK BAKELIKE GREEN'})"
880,0.010821643286573146,"frozenset({'BOX OF 24 COCKTAIL PARASOLS', 'REGENCY CAKESTAND 3 TIER'})"
907,0.010821643286573146,"frozenset({'LUNCH BAG SUKI DESIGN ', 'CHARLOTTE BAG PINK POLKADOT'})"
1845,0.010821643286573146,"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})"
935,0.010821643286573146,"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'CHARLOTTE BAG SUKI DESIGN'})"
